variance	energy	centroid	frequency	c5	c6	c7	c8	c9	c10	target
0.076694282	269.6032479	2931.804646	4.658835343	0.178081034	0.631482932	13.61182448	-0.00110783	1601.21	341.1509829	sintos
0.074635625	196.2122528	2659.939868	4.485962793	0.083197613	0.54809186	16.03971531	-0.001161508	1777.67	205.8826157	sintos
0.075029537	196.2122528	2764.406921	4.474623862	0.064321231	0.555592473	16.38410409	-0.001180734	1258.26	536.9909203	sintos
0.077406258	175.0614509	2862.350769	4.573730639	0.133023057	0.593215274	16.69501466	-0.001001722	1672.17	496.7837575	sintos
0.079723638	286.727717	2884.399901	4.493520714	0.06293589	0.5832432	13.59528266	-0.001100932	1154.67	343.7829668	sintos
0.081822463	350.418273	2941.999368	4.581721258	0.003012002	0.555160469	13.15381805	-0.001065878	1085.25	435.4269132	sintos
0.083743872	376.6078338	2895.487415	4.542357295	0.042678874	0.53869953	12.99680065	-0.001089266	1201.24	504.9087637	sintos
0.076072015	324.2705664	2748.760949	4.532662623	-0.081347677	0.53690399	13.56841361	-0.001144436	1136.4	266.0825491	sintos
0.058393821	354.6649695	2627.786257	4.275627775	-0.133564809	0.478080392	12.93252286	-0.00089382	1191.34	466.0873137	sintos
0.055546273	389.1637238	2552.865401	4.167604908	-0.18105338	0.440540118	13.27195056	-0.000941897	1244.99	253.6310634	sintos
0.059274896	328.9891401	2638.138709	4.142870849	-0.19186444	0.531279857	13.14490703	-0.00093344	1198.41	173.0445021	sintos
0.062504693	320.5772291	2635.842053	4.283311075	-0.206188056	0.515324373	13.50772167	-0.001026486	1217.84	244.448675	sintos
