variance	energy	centroid	frequency	c5	c6	c7	c8	c9	target
0.048462446	185.289123	410.4154926	2.437244941	0.017937615	2.998580198	-0.000240813	1114.76	182.507781746403	sintos
0.045998833	184.5535965	390.3095584	2.171562543	0.01875897	3.555125876	-0.000214453	1049.35	213.235381135220	sintos
0.046955566	185.9812593	331.0699051	2.269229047	0.014882138	2.072758324	-0.000237625	1052.63	249.714853827271	sintos
0.043271002	184.5213987	310.482599	1.900630251	0.015314246	2.643642593	-0.000195142	950.43	372.689178071308	sintos
0.047224009	239.5319306	311.2086214	2.031146241	0.013079983	0.128150897	-0.000196121	860.42	469.265003717615	sintos
0.053434525	239.5319306	334.1792592	3.088582023	0.011583133	-1.060771565	-0.000271109	1827.64	110.365607757623	sintos
0.055861959	265.1353477	326.8072722	2.855064322	0.016731153	-0.171160259	-0.000267087	851.75	481.145439127696	sintos
0.064479905	301.2701753	315.6980861	4.266190115	0.012173291	-1.273531269	-0.0003167	347.05	340.325844170219	sintos
0.073196896	306.8682965	332.6233905	5.323515713	0.011236984	-1.281574109	-0.000322051	356.15	334.996725791898	sintos
0.066923052	305.7221086	320.869836	4.900134237	0.092404317	-1.308738726	-0.000334089	348.50	389.818614172603	sintos
0.046557119	305.2996886	306.8545755	2.352865372	0.09146443	-1.408320126	-0.000240539	272.67	533.558213091047	sintos
0.044358265	265.3567068	256.908956	2.076467184	0.066802181	-2.261200535	-0.000241065	315.47	273.456387007919	sintos
0.004378044	214.2241985	367.956905	1.91965332	0.013119644	3.900351721	-0.000231495	356.24	418.150874836339	sintos
0.041007401	214.2241985	384.7302485	1.834368059	0.01252052	2.543954812	-0.000233592	300.52	530.981303590921	sintos
0.006256248	264.579926	312.0682683	3.863397567	0.011025008	-1.241591909	-0.000308768	329.69	241.866040250159	sintos
0.090130712	303.872025	369.6397791	7.936668823	0.097052283	-2.056650769	-0.000337943	339.60	141.573190586330	sintos
0.011063183	299.6612433	322.4121784	12.19306704	0.051617371	-3.045906613	-0.000422821	332.95	95.903927750390	sintos
0.010859274	299.5559077	312.0953716	12.30066966	0.050172862	-3.136916301	-0.000406693	328.26	81.089637370367	sintos
0.090533306	292.6497019	314.6611335	8.874916137	0.097333059	-2.820694861	-0.000343196	318.73	73.580072704651	sintos
0.059506675	282.5750389	337.567745	3.826119414	0.098333109	-2.217086024	-0.000261286	305.30	71.074887206123	sintos
0.005777886	225.1646761	304.8695737	3.050131517	0.026960143	1.931944422	-0.00023998	2164.07	359.051842178649	sintos
0.089699728	233.9240699	362.6763584	7.795412405	0.022443983	1.16214392	-0.000362095	2115.57	116.294735949862	sintos
0.096887141	225.1646761	300.944077	10.21061376	0.01936201	0.971472751	-0.000432581	2082.38	203.921273482407	sintos
0.070891704	205.8707326	368.868261	5.331254345	0.021903855	3.199738648	-0.000342113	1001.48	562.382707908058	sintos
0.053018941	203.6952027	370.5812506	3.055040491	0.020519761	3.396813384	-0.000267099	2074.58	425.470224002894	sintos
0.045489427	174.7676994	397.2955757	2.184893105	0.016430381	4.331846725	-0.000244514	837.38	358.689864133771	sintos
0.053569875	183.5267073	339.9931421	2.837341077	0.013432027	2.980520789	-0.00026502	363.80	454.730877203402	sintos
0.056645347	184.2165173	449.9904124	3.096114013	0.01149309	3.72782705	-0.000307689	405.90	397.931582619740	sintos
0.062195567	189.1348651	478.4879406	4.016697126	0.011495201	4.029687411	-0.000342884	425.61	367.472359926002	sintos
0.069318583	196.5343919	365.3823949	5.05343511	0.024402156	3.71310102	-0.000333144	365.90	116.163476003470	sintos
0.06936733	201.7594848	386.8231803	4.906300896	0.013382259	3.916892679	-0.000317703	375.37	102.643795602305	sintos
0.071077572	203.1366891	413.7881447	4.959588812	0.012408319	3.527679227	-0.000298919	410.07	190.288653475684	sintos
0.07607618	206.9047213	428.3124932	5.414440117	0.001076056	2.954163437	-0.000337981	404.65	202.212107336814	sintos
0.082979285	212.10501	358.9037882	7.247191723	0.009503635	1.400533617	-0.000361494	348.68	251.389242820875	sintos
0.090699754	215.5079169	337.2831976	8.319452231	0.079239875	1.326239707	-0.000352616	382.21	383.127497234738	sintos
0.095926057	219.246277	374.0022438	9.460639541	0.065829612	1.254671378	-0.000360858	535.06	560.707521659582	sintos
0.010329114	221.8234761	356.6213	10.82157619	0.063656431	0.384604361	-0.000371681	1309.75	132.322255343928	sintos
0.011041759	222.8046812	324.5446259	12.44519556	0.065451876	0.250025576	-0.00038388	311.72	285.329873245649	sintos
0.011811443	228.6230009	309.4531537	14.15387136	0.093171418	0.46082384	-0.000397321	275.08	572.340048531261	sintos
0.01261334	230.9156048	301.5510213	16.29211064	0.068679436	-0.627915085	-0.000416379	588.59	538.156430384439	sintos
0.012651137	233.3019531	307.1511395	16.48741887	0.091609463	-0.618082629	-0.000423131	1349.42	142.797037132340	sintos
0.011794169	235.8322997	309.5668684	14.3274359	0.010075506	-0.523942782	-0.000372083	500.60	517.561166979684	sintos
0.001225801	238.0173925	306.8075058	14.8855908	0.008814245	-0.717544925	-0.000352208	356.06	412.159349963684	sintos
0.001268995	238.5016182	286.8392845	16.69557658	0.006342883	-2.071254821	-0.000389147	311.15	228.596706835643	sintos
0.012265838	240.560431	329.4124047	15.15016046	0.093158873	-1.183581323	-0.000351312	368.93	317.089332948193	sintos
0.012311577	241.0374033	295.9756211	15.49023139	0.007708893	-1.851640607	-0.000401603	313.08	252.312635489461	sintos
0.012328001	243.4894242	293.8433501	15.75012144	0.042592608	-1.572263294	-0.000419464	347.05	391.241383940902	sintos
0.012291689	241.9913805	294.7336074	15.22728041	0.063639782	-1.446153874	-0.000376252	348.69	472.562765593370	sintos
0.011852199	242.4796391	321.4266842	14.32502066	0.091001775	-1.737446947	-0.000365	293.76	234.649870599854	sintos
0.011916102	244.6189141	270.3066859	14.33779457	0.080799629	-2.165586026	-0.000380467	281.21	170.646829419011	sintos
0.001218931	249.1972043	328.8686694	15.14038356	0.011045326	-1.581220977	-0.000364688	291.72	148.503848001168	sintos
0.012069643	251.8957218	294.6126017	15.2303386	0.010238266	-1.332826976	-0.000372497	298.39	124.612809766142	sintos
0.011587689	254.351902	319.8177996	13.84002233	0.010124041	0.164294955	-0.000400529	315.07	173.165089743344	sintos
0.011796526	252.4605619	347.9616946	14.11854604	0.010252739	0.334265242	-0.000408979	314.06	138.366428282439	sintos
0.012229465	254.6958449	311.7023309	15.89710097	0.078972982	0.183884137	-0.000449852	312.44	173.549450067087	sintos
0.011556099	254.8075929	304.9922809	13.81874439	0.078085033	0.280925032	-0.000404741	334.70	202.326633985427	sintos
0.011861072	252.0803223	320.3443944	14.34886172	0.009408216	-0.51150114	-0.000373788	297.83	100.416483932230	sintos
0.011935922	251.9536367	320.1651329	14.45671825	0.011413028	-0.675374097	-0.000372381	296.11	116.894649162367	sintos
0.011547047	254.4870822	295.9213073	14.12598824	0.082500362	-0.946458528	-0.000387	300.54	120.979889740418	sintos
0.011661899	254.7829613	308.549042	13.93094082	0.010246535	-0.546431396	-0.000335509	305.51	140.146886220928	sintos
0.011959101	254.7523394	337.9227386	14.57470016	0.011833967	-1.326134552	-0.000353424	295.41	121.431982881219	sintos
0.001209395	254.4591612	317.9776465	14.87732866	0.092701449	-1.911710167	-0.000354927	293.06	114.128425771874	sintos
0.001129094	252.1118044	309.9799499	13.0865762	0.083405613	-1.772614087	-0.000357027	297.23	141.706879387607	sintos
0.00109864	251.7987468	323.7863719	12.45528169	0.012239358	-1.363471169	-0.000351911	310.52	211.096915329663	sintos
0.01087504	251.9660171	358.0390422	12.17833982	0.001755928	-0.90997148	-0.000311258	304.34	181.822550904765	sintos
0.010569052	251.5896107	287.7115162	11.62564499	0.017163675	-1.127588076	-0.00031412	298.88	191.866857716904	sintos
0.010492428	249.4522019	308.4522444	11.10225965	0.017780162	-1.622821235	-0.000282527	292.24	112.391092213146	sintos
0.00104099	251.5215465	303.0623475	11.26984415	0.012119927	-2.717061749	-0.000297797	283.35	85.202854973545	sintos
0.001039276	251.8887585	280.0465269	10.88316996	0.094306987	-3.195529716	-0.00027625	283.31	83.402287250717	sintos
0.010007372	251.8187226	316.6587486	10.17981095	0.001097606	-2.981276222	-0.000275953	285.76	74.273368730750	sintos
0.095224964	251.8415376	276.9845198	9.46024459	0.08486377	-3.328636754	-0.000276732	281.20	72.929062137458	sintos
0.097306162	251.945846	288.7429216	9.656930774	0.080041025	-3.23942241	-0.000278839	279.38	75.861227914960	sintos
0.093936448	251.6405862	304.607099	9.085373628	0.094564578	-3.395036401	-0.000269618	278.54	78.104676594441	sintos
0.092966754	249.2640147	261.220092	8.627275308	0.064519545	-3.892627292	-0.000263015	272.30	63.828896119035	sintos
0.093881163	249.0184568	307.5967007	9.052174336	0.089941824	-3.615128434	-0.000260449	277.35	76.346426024532	sintos
0.088819833	244.7308468	258.8962071	8.058287463	0.067841986	-3.439409642	-0.000268724	276.01	83.074232362731	sintos
0.008471552	242.4150976	315.7201894	7.392594642	0.011305728	-2.125524725	-0.00023065	281.83	101.643550976859	sintos
0.082556557	242.1425329	272.2583842	7.071918738	0.011013302	-2.122358507	-0.000235177	280.23	108.248189901014	sintos
0.079554846	242.2431779	286.1098209	6.549769664	0.013097374	-2.076266086	-0.000231602	278.88	91.824673649827	sintos
0.07595846	242.2389045	332.3647099	6.00901308	0.021356832	-1.285304193	-0.000208427	275.10	88.401467804054	sintos
0.0756595	242.2428239	267.5065123	5.798478991	0.01937227	-1.292520521	-0.000201854	272.71	98.284751506569	sintos
0.07039406	242.1362072	317.0525154	5.051070217	0.019343389	-1.881775411	-0.000213301	261.69	66.778629611674	sintos
0.065402035	242.6586751	304.0091813	4.597684818	0.019570989	-1.630306741	-0.000194511	262.85	88.600833106451	sintos
0.063696985	251.5098627	294.7315569	4.256071535	0.017689188	-1.807382845	-0.00017012	275.22	120.192125768999	sintos
0.005553766	252.7583675	275.6167956	3.274713273	0.011711179	-2.902423373	-0.000174514	280.76	146.061281393197	sintos
0.004112831	255.2637308	280.336492	1.799602794	0.013499976	-3.206291902	-0.000134404	271.55	81.017866771004	sintos
0.0500312	180.6048194	287.4983041	2.634530762	0.019633403	1.678951964	-0.000192368	1250.42	137.301699368880	sintos
0.046740018	179.9472538	357.2112801	2.176410561	0.022312124	2.822396786	-0.000170391	1290.71	180.443632835946	sintos
0.042697446	178.5732795	479.7976998	1.845459554	0.02696889	4.652766248	-0.000184915	1269.97	330.843619562091	sintos
0.043541064	175.530237	595.4811571	1.958493055	0.025766941	5.989821016	-0.000201699	1252.01	278.680451673474	sintos
0.049514778	183.1912115	592.6823242	2.460789796	0.002363845	6.448004091	-0.000219398	1383.62	302.043301302940	sintos
0.053220834	182.4558178	544.5686641	2.803127889	0.02097534	6.542432738	-0.00022008	943.44	535.852558569116	sintos
0.055418532	171.6469945	581.9418721	3.016723032	0.001912636	7.260794654	-0.000242758	1323.80	148.469262711034	sintos
0.062829182	166.5790131	607.9415841	4.135196754	0.017795475	7.838005595	-0.000268101	389.88	465.820948636982	sintos
0.07699261	166.3154439	609.4076557	6.007807023	0.001566379	8.814682539	-0.00029531	394.78	390.914664517578	sintos
0.010373146	165.8325694	568.4061645	10.28338893	0.001658505	9.669828014	-0.000396573	419.01	587.514723513483	sintos
0.014410349	164.7999302	503.0675657	20.48171975	0.001306008	11.26031499	-0.000537776	411.82	421.379283687742	sintos
0.017717466	164.2022315	516.1045467	31.63770695	0.012603411	13.45534481	-0.000666298	537.47	598.775133734056	sintos
0.017688043	163.2116165	581.6328205	33.00994976	0.095947767	14.61243288	-0.000724785	1187.37	332.594107435000	sintos
0.014860517	165.3898684	604.5661734	23.14410368	0.011780548	12.68115323	-0.000610012	1298.30	200.398136761448	sintos
0.012698304	165.250463	627.5079928	16.46058004	0.012745876	12.29135965	-0.000554732	507.53	588.634524974036	sintos
0.012785115	166.0422597	714.0681035	16.32777039	0.009235704	12.36366851	-0.000599251	883.12	325.440968961351	sintos
0.012853059	166.192998	707.208615	16.97664088	0.084664371	13.14975677	-0.000597091	741.42	426.579150889663	sintos
0.012210777	166.5689006	732.169411	15.03976342	0.085715386	12.97227617	-0.000574448	763.92	433.144505217842	sintos
0.011941495	166.0863558	721.4344296	14.57792921	0.088609641	11.446766	-0.000587312	875.20	486.033613040014	sintos
0.011611546	164.2479241	736.3004733	13.95182489	0.098767024	11.57427345	-0.000524274	850.97	251.739167667915	sintos
0.011490802	164.1845716	671.7537928	13.62964095	0.013496678	11.53033386	-0.000526417	821.69	342.300714024054	sintos
0.010117999	165.1675692	623.023369	11.00856971	0.0011111	11.23040859	-0.000505013	1354.87	165.835439682189	sintos
0.073785186	164.8295301	667.9975828	5.733837047	0.016838884	8.240093103	-0.000365634	421.37	276.681970318056	sintos
0.048920803	165.6060022	375.7627939	2.627104139	0.015863417	4.578293365	-0.000235813	399.46	281.524684281083	sintos
0.068602902	323.6818492	778.147425	3.825498762	0.0165669	2.954551933	-0.000327869	1170.35	100.974849636561	sintos
0.097299379	323.5040338	829.5977438	9.902766991	0.001115334	4.048731068	-0.000575474	1189.18	147.703278565547	sintos
0.091265715	305.1217067	874.2868614	8.83679555	0.013303315	4.683842504	-0.000461724	907.68	456.789208880573	sintos
0.077554529	303.3880886	906.9141556	6.096745599	0.014079524	5.021217418	-0.000432994	1470.15	599.983583971917	sintos
0.089584816	308.845735	924.6268662	8.002250118	0.01306414	4.255472305	-0.000461114	1246.97	287.342676946964	sintos
0.011426942	274.8255883	859.1552364	12.70192456	0.012763369	3.966240918	-0.000546007	1203.06	155.494540941071	sintos
0.010608917	239.4654309	594.0758938	12.37338689	0.001006721	3.765745557	-0.000510081	319.91	234.642828549007	sintos
0.057046791	239.4654309	433.6754216	3.508175069	0.001814277	2.965544778	-0.000172434	380.56	485.507116986917	sintos
0.042611116	271.5564504	621.1970982	1.906386892	0.001712386	2.63820094	-0.000214947	923.23	268.204847744378	sintos
0.044506904	243.6797359	770.4184922	2.041778781	0.019721281	5.535949632	-0.000231018	1322.89	280.984713970514	sintos
0.040272846	225.8514257	663.5992647	1.712224279	0.02000169	5.980979782	-0.000219075	1249.98	218.279019024601	sintos
0.048358646	292.0699603	679.0418388	2.249511255	0.010396116	2.432811439	-0.000192426	938.25	66.529910650542	sintos
0.064226527	292.0699603	782.6069411	4.215685654	0.06388424	3.520136629	-0.000281841	921.66	102.399425432032	sintos
0.069598804	305.4316282	665.7244175	4.76392222	0.073946744	2.388462436	-0.000302249	901.48	373.225706176256	sintos
0.072010022	307.0928407	582.4957022	5.249300474	0.081452867	1.776118929	-0.000315851	888.82	302.730132824062	sintos
0.07048828	306.2666431	618.9162258	5.064730175	0.010360099	2.202119944	-0.000312523	921.72	126.258522816090	sintos
0.060514096	306.4489724	706.6000882	3.965917283	0.011210214	3.351539253	-0.000276708	916.33	48.204437647038	sintos
0.054084203	179.5803669	406.3867078	3.075127091	0.012535011	12.20800548	-0.000248336	407.61	228.546566279578	sintos
0.064718102	214.942606	433.4846232	4.286353481	0.086470098	10.16097396	-0.000292617	590.61	308.838417937657	sintos
0.067641094	250.304845	437.045612	4.661299276	0.012055146	2.476627967	-0.000298236	463.03	339.530167773711	sintos
0.006567541	285.5592795	404.4581064	4.599694396	0.070936072	1.611611951	-0.000290659	499.22	314.179893961794	sintos
0.051182185	286.943935	351.827835	2.858326956	0.098047499	0.220431015	-0.000215943	338.62	147.772511986213	sintos
0.045216393	255.4038514	639.877845	2.106945091	0.072213033	1.71794455	-0.000201707	329.80	116.948912259062	sintos
0.063687792	255.4038514	586.3536185	3.974701616	0.052566492	1.995754185	-0.000290445	338.12	103.627432836228	sintos
0.063719516	286.6880956	426.8573016	4.38284228	0.068295434	0.811309636	-0.00027694	341.17	103.639106433801	sintos
0.045062842	284.941722	373.168866	2.154615689	0.08667078	1.247377583	-0.000184389	386.51	145.899118605911	sintos
0.052154935	144.1762556	384.72386	2.522788869	0.046683317	6.015631641	-0.000204005	458.40	204.582509979718	sintos
0.072993482	145.2369781	366.1269428	5.490712021	0.075700174	6.883972339	-0.000253257	366.88	117.356099976970	sintos
0.089111394	145.3395409	333.131493	7.893306828	0.07103177	7.820765588	-0.00028527	311.76	45.845929325797	sintos
0.092132638	145.3239716	374.1277536	8.982728831	0.085978734	8.488642198	-0.000286376	305.13	48.105156925026	sintos
0.075503628	145.3048711	364.9404117	6.067252777	0.066602129	6.691315561	-0.00024393	308.41	81.210907716998	sintos
0.004996854	145.0044255	323.368778	2.678088881	0.05412982	4.911257044	-0.000165305	339.98	264.634891122760	sintos
0.000558312	170.9103458	221.7283257	2.954743991	1.60544E-05	-0.324263553	-0.000186793	1817.62	260.717938243632	sintos
0.065005205	177.7533215	270.0957901	4.38883731	0.017865712	1.190516942	-0.000244513	1078.14	213.879706632172	sintos
0.052455304	186.4080312	360.5159084	2.931258353	0.025393513	2.829640402	-0.000271791	1053.57	210.269131879130	sintos
0.044605741	204.3964934	469.0791322	2.048868719	0.034400392	5.1056492	-0.000235426	1158.36	284.793439619537	sintos
0.046349424	196.7423294	542.0382721	2.207423414	0.003457664	6.003989227	-0.000284354	1122.24	251.587561366505	sintos
0.052879035	167.0072163	610.1942549	2.725636232	0.033949141	6.757263546	-0.000299756	1066.49	205.854441466683	sintos
0.056408241	185.9735961	653.4770999	3.171929356	0.030840023	6.683603315	-0.000342786	1095.19	230.418254015196	sintos
0.053574593	289.4736453	660.9276726	2.974116601	0.028823019	3.177670736	-0.00032589	1145.74	286.706483316535	sintos
0.054947346	306.8031619	759.4440307	2.969895971	0.028472548	4.555663495	-0.000321756	1058.44	244.820520097752	sintos
0.059677375	234.317211	793.2614924	3.674262568	0.02656117	7.295889822	-0.000384726	1081.79	133.824229782473	sintos
0.063037538	225.7561478	670.3334418	4.114823604	0.025794774	3.81193881	-0.000317363	1169.48	91.445565100336	sintos
0.070081399	242.8269176	390.5794052	5.21286542	0.025683895	2.585692056	-0.000368179	1144.24	243.828750258897	sintos
0.081326257	244.2110528	329.6866834	6.827591521	0.002150908	1.203533403	-0.000352372	338.84	238.161783270630	sintos
0.085355023	260.218621	314.1681468	7.335625106	0.018097387	0.891420133	-0.000356092	353.33	204.868422111483	sintos
0.081792151	263.426299	355.9703587	6.902723842	0.017457621	2.011407647	-0.000329631	461.16	243.699494438457	sintos
0.076512185	270.7778284	356.4131404	6.126668096	0.015680061	1.226450808	-0.000284452	467.05	171.409592382277	sintos
0.073046039	265.287044	398.4826825	5.661398461	0.01471568	1.980038537	-0.000294718	430.75	140.544074515563	sintos
0.077351451	248.7543577	409.1378106	6.12027114	0.017208321	3.033925896	-0.000342646	433.51	193.691091003521	sintos
0.086087527	225.4071689	331.5289812	7.642806751	0.002253112	3.103499664	-0.000421102	408.11	356.208081190520	sintos
0.082268076	200.9833362	342.5924651	7.331449571	0.030307031	3.428829496	-0.000424309	1446.32	385.167232138509	sintos
0.071974839	198.672736	567.4541766	5.114365142	0.003584454	6.128276914	-0.000351273	1082.52	259.701958407532	sintos
0.064152877	247.4247505	612.3771026	4.463872348	0.025242252	2.719785857	-0.000382887	1030.31	312.989101888873	sintos
0.044702467	267.8532014	1016.70889	2.168350991	0.022721897	4.623418356	-0.000184142	1371.66	290.476639973870	sintos
0.046878344	234.1385843	611.0427974	2.26516916	0.017905159	2.865754922	-0.000252656	241.59	556.490079838394	sintos
0.050367942	242.2554426	503.1635734	2.65610503	0.017237684	1.673838463	-0.000237795	1889.72	281.567854444871	sintos
0.006920534	242.2554426	476.3612588	4.917801996	0.017637067	3.416734516	-0.000301815	322.52	285.423355155705	sintos
0.088176545	268.8821695	482.3686342	7.772467871	0.01614554	3.345093312	-0.000454317	353.35	359.542504569291	sintos
0.010088255	264.8376402	530.3249654	9.930658706	0.016245682	3.152953476	-0.000556559	1221.06	586.588670702781	sintos
0.013452908	246.8075259	468.7599403	18.57716235	0.014182596	3.08705471	-0.000637713	2093.66	208.733711147748	sintos
0.01347862	249.3431654	357.0585364	19.85409124	0.016103258	1.08412165	-0.000567925	300.89	288.698055428387	sintos
0.093072021	247.4388601	556.5220386	9.071366547	0.001795343	3.037690366	-0.000351738	998.89	338.334168764492	sintos
0.077317862	235.828238	466.3098129	6.414069787	0.017262465	1.87622144	-0.000401927	1179.29	424.920013232643	sintos
0.06354878	209.6040221	327.0978569	4.295915997	0.026230531	2.235441553	-0.00024905	1075.32	227.892087011803	sintos
0.040343307	295.1284968	541.90062	1.540921289	0.019261965	1.345616431	-0.000180685	396.20	594.648592761360	sintos
0.046471172	289.9091519	429.9927478	2.225737104	0.018755082	0.396270455	-0.000201305	311.24	99.320360638971	sintos
0.048747787	246.1312345	386.6471188	2.416050087	0.001700725	-0.078464944	-0.000208951	306.91	111.925327647007	sintos
0.042414043	246.1312345	366.4921588	1.923244937	0.01909362	-0.139281769	-0.000160568	303.75	102.935408415270	sintos
0.049936804	262.2756178	330.2732327	2.317520198	0.019921327	0.302799742	-0.000172349	332.62	285.727744633909	sintos
0.063604937	243.9492224	302.7617852	4.120755631	0.015471822	0.620326289	-0.000306013	338.40	237.878745603961	sintos
0.066125876	241.6211879	443.5941365	4.597034859	0.01273255	2.571474934	-0.000292394	1016.11	422.363799749396	sintos
0.065332131	248.9881047	484.8217861	4.391606402	0.001191889	2.630588959	-0.000286048	994.27	374.063965122333	sintos
0.00629709	249.0876537	453.6019617	3.943916275	0.001102534	2.13714574	-0.000278089	974.81	493.788311579230	sintos
0.075782603	241.4471918	397.0625823	5.316971811	0.011487287	1.593434024	-0.00027689	322.13	396.827450400553	sintos
0.084276259	241.2410473	314.0178918	6.540061983	0.011298192	-0.118276232	-0.0003806	309.05	125.269086658348	sintos
0.08158806	262.5592699	301.9275167	6.690857564	0.011840471	-0.048966238	-0.000411985	297.18	242.894419239759	sintos
0.060311069	264.4347454	294.5261682	3.970267628	0.012933376	-1.51408335	-0.000297842	283.28	329.384629261689	sintos
0.064727032	169.9760335	412.321061	3.203631376	0.016342514	4.35357137	-0.000325739	1122.41	353.983783210280	sintos
0.085326175	192.5106827	530.9546931	7.677965298	0.097087443	8.20670121	-0.000639255	432.27	209.683045749270	sintos
0.090211637	257.7859355	658.7317213	8.3249424	0.09515007	4.265269644	-0.000498269	397.81	123.099615435786	sintos
0.093806801	285.4952016	540.7987225	8.720198361	0.099191327	3.635068647	-0.000491855	391.63	60.473159506145	sintos
0.010285468	269.3412537	531.830434	10.68996685	0.086316208	4.217872647	-0.000505146	387.19	48.692987193888	sintos
0.011231471	260.8266161	484.3007694	13.48506597	0.010387288	4.875566407	-0.000573885	390.94	51.894809158228	sintos
0.094377092	246.2211299	440.9962675	9.638703352	0.081333287	4.600710648	-0.000467835	389.90	75.272342919093	sintos
0.063363276	246.2763529	454.8974647	4.286185291	0.011767111	2.843674471	-0.000314694	393.03	308.502174920767	sintos
0.051084241	245.7321677	340.1076595	2.737300275	0.01496984	0.925300716	-0.000222094	299.82	288.826724052316	sintos
0.040055645	224.9475723	320.235326	1.664519088	0.013365171	1.55750107	-0.000186401	307.81	251.886713616622	sintos
0.043340124	225.8629982	351.9799702	1.787363526	0.016663394	2.089645448	-0.000173532	348.21	224.398485085019	sintos
0.052417732	244.5084747	310.4375978	2.673227689	0.013730109	0.96602503	-0.000248324	284.45	252.340161578104	sintos
0.060180298	245.5079418	343.405627	3.671978767	0.014126672	2.05025004	-0.000251305	323.27	469.997857839575	sintos
0.006263066	244.1500293	385.7352081	3.951696606	0.001526901	2.462211527	-0.000280262	1307.33	296.794393916868	sintos
0.059976963	245.0709467	435.6024468	3.708712325	0.01088837	1.811300923	-0.000296646	1304.49	180.155354749376	sintos
0.046821631	230.9525441	369.8462201	2.38028664	0.015709567	1.217183719	-0.000211512	1174.30	480.634482367763	sintos
0.004496433	223.5299285	475.4251058	2.042745191	0.005458602	2.428862609	-0.000217394	290.42	375.205260347402	sintos
0.041012894	223.3584334	446.9451342	1.801701132	0.026100218	2.752002708	-0.000219744	1105.54	377.661942424425	sintos
0.042420832	117.1365041	721.2117075	1.858474716	0.021780055	11.18544633	-0.000233375	1030.79	214.213189492499	sintos
0.045881191	132.300111	800.0936158	2.026708146	0.019348295	11.37812546	-0.000234559	1058.76	213.714909382804	sintos
0.049306237	159.9281828	830.6107998	2.361009694	0.0157423	9.861233999	-0.000253355	1112.32	316.249714584119	sintos
0.052763826	211.4728663	681.860171	2.915751663	0.0120302	7.333634043	-0.000252807	1087.04	257.530981028116	sintos
0.053107136	267.9182891	615.6428665	3.002433475	0.009908843	3.042073218	-0.000237979	1084.38	229.894777020256	sintos
0.000404478	125.1658555	224.4133985	1.647919783	0.052787978	2.156319192	-0.00016381	576.89	301.393746894356	sintos
0.049708412	225.6178021	732.3091641	2.421072623	0.026691798	0.842403748	-0.000160924	230.72	318.792492493079	sintos
0.061959286	229.6675849	361.1489206	3.900696622	0.019946441	1.139986648	-0.000268346	230.76	216.125782723220	sintos
0.073643539	291.1574749	364.0848444	5.441343947	0.016908889	-0.44196991	-0.000293318	334.15	215.081200547905	sintos
0.080550522	294.4321534	355.5000701	6.61940175	0.01737273	-0.621993097	-0.000325088	351.47	346.013256746832	sintos
0.058551199	303.4571088	374.6554075	3.731681029	0.017896779	-0.162185462	-0.000286841	2739.25	286.291907545493	sintos
0.061429515	284.3875232	441.3007421	3.697883351	0.014433344	1.516668076	-0.000351791	901.93	243.880633639058	sintos
0.065253718	290.1658172	437.3734944	4.4296524	0.012789293	1.533417596	-0.00035093	829.30	212.300526341831	sintos
0.062415747	287.8624102	296.1950125	4.180613686	0.012010043	-0.234494936	-0.000318183	750.45	210.481403137810	sintos
0.052081741	230.959237	339.62032	2.742053567	0.015673573	1.440485377	-0.000247229	615.26	175.790932537223	sintos
0.040550602	230.959237	345.344411	1.70524466	0.017724675	-0.575405666	-0.000202759	749.75	453.124376539842	sintos
0.052258909	304.5387896	212.8502654	2.908892469	0.076832876	-4.149302585	-0.000203792	426.60	208.709930057789	sintos
0.051463601	304.5332094	241.1022429	2.850222772	0.091103582	-4.824093578	-0.000171892	339.65	100.652386803155	sintos
0.040796337	304.5019736	256.3958795	1.812485316	0.013589054	-3.663964136	-0.000142289	324.77	78.777760191748	sintos
0.045881946	1288.428669	60.22234225	2.254412583	0.078976996	-9.596496186	-4.86E-05	1119.28	66.570186898216	sintos
0.004436741	422.6621756	464.557307	1.932501769	0.012467967	-1.108241567	-0.00022409	469.82	101.584981779996	sintos
0.00418732	361.7209636	445.3708827	1.881960933	0.014513021	-0.196731538	-0.000229655	483.64	240.965170529021	sintos
0.041534131	304.8831958	486.4990876	1.643772429	0.021538847	6.838034485	-0.00018049	478.80	71.998521948123	sintos
0.044133384	405.4981279	499.7354727	2.129426156	0.020951105	1.64747741	-0.000232967	512.84	116.750330748024	sintos
0.040997561	424.3583143	528.7462987	1.802790716	0.014627097	-0.433604655	-0.000174096	480.42	33.273338492156	sintos
0.044321011	326.0970919	441.545786	1.597491251	0.016404333	0.516987927	-0.00020835	749.98	214.604088479339	sintos
0.067939723	326.0970919	452.8287993	4.421770271	0.018326096	0.993890861	-0.000327166	378.08	201.926893464447	sintos
0.080209875	352.7027899	566.5712735	6.485925563	0.020433667	2.230083126	-0.000392407	409.91	436.966066298289	sintos
0.081505727	324.1800193	560.184175	6.99994677	0.020843165	1.799108747	-0.000392876	385.48	333.998664239246	sintos
0.08068068	262.0723677	522.8757967	6.892401163	0.021625864	4.294906557	-0.000391775	370.41	348.972866972221	sintos
0.078344135	244.4364721	428.7282974	6.666590881	0.024729257	4.060368457	-0.000354404	345.62	395.048935385213	sintos
0.071120653	240.5801908	385.5934265	5.41488172	0.024451433	3.482207176	-0.000322403	1299.81	542.244093556119	sintos
0.068245625	227.638017	343.206663	4.743744159	0.024283808	2.749235152	-0.000293808	1386.42	500.287550069853	sintos
