variance	energy	centroid	frequency	RMS	KURTOSIS	ENTROPIA	MOMENTO	target
0.01186785	-4.15928E-05	22046.41686	387.5976563	0.108902457	2.294399315	3.985585349	0.011856272	sintos
0.011575797	8.4152E-05	21982.29291	387.5976563	0.107600927	2.214108613	3.963281026	0.011564503	sintos
0.010098527	-1.40213E-06	22089.59402	387.5976563	0.100442466	2.140091664	3.772132748	0.010088674	sintos
0.010024929	5.09082E-05	22016.72186	387.5976563	0.100100888	2.16836421	3.795559117	0.010015148	sintos
0.010174262	3.73912E-05	22048.30097	387.5976563	0.100830199	2.137631986	3.886025319	0.010164335	sintos
0.010671629	-0.000303956	21618.07339	387.5976563	0.10406786	2.041457862	3.639847254	0.010661217	sintos
0.010459935	0.000143275	21872.74203	387.5976563	0.102403375	2.134459083	4.043145181	0.01044973	sintos
0.008739018	0.000241478	21641.32115	387.5976563	0.094023033	2.199313871	4.108122069	0.008730492	sintos
0.006612864	-0.000123169	21843.93523	387.5976563	0.081454577	2.427806934	3.521056256	0.006606412	sintos
0.003437785	-0.000150473	21789.10306	387.5976563	0.058956214	3.083553105	3.01600999	0.003434431	sintos
0.001134971	5.22439E-05	21954.21438	172.265625	0.033745791	3.988048678	3.021833576	0.001133864	sintos
0.000536395	7.38525E-05	21883.73511	86.1328125	0.023361863	2.466271159	2.925812689	0.000535872	sintos
0.000590556	3.46766E-05	22000.69053	86.1328125	0.024334305	2.354619428	2.824920831	0.00058998	sintos
0.000610358	-2.01951E-05	22047.07324	86.1328125	0.024708584	2.463875371	2.612698953	0.000609762	sintos
0.001020702	-0.000154864	21763.32021	43.06640625	0.03261986	2.461705007	2.404778972	0.001019706	sintos
0.001512	-7.81403E-05	21964.62746	86.1328125	0.039009577	2.132476894	2.829798734	0.001510525	sintos
0.001242922	0.000134586	21873.17609	86.1328125	0.035706989	2.536606384	3.315530112	0.001241709	sintos
0.003577911	0.000122333	21966.15007	344.53125	0.060013031	5.970756269	3.42796289	0.00357442	sintos
0.003828283	-6.74234E-06	22085.97269	344.53125	0.061843603	5.404688293	3.093119042	0.003824548	sintos
0.000910736	-7.71127E-05	21948.52942	86.1328125	0.030350095	3.365825278	2.522758532	0.000909848	sintos
0.001940484	-7.07082E-05	21937.14823	215.3320313	0.044131481	5.527134689	3.022667354	0.001938591	sintos
0.005322255	6.2377E-05	22005.18358	215.3320313	0.072963729	3.104700664	3.976724111	0.005317062	sintos
0.008025532	8.28725E-05	21963.43315	387.5976563	0.089615455	2.627352503	4.032513261	0.008017702	sintos
0.007049021	-6.19597E-06	22080.41679	387.5976563	0.083918374	2.768764941	3.701367324	0.007042144	sintos
0.003424712	-0.000100317	21895.24029	344.53125	0.058647159	3.136163926	3.290833055	0.003421371	sintos
0.001224292	4.39341E-05	21944.40761	215.3320313	0.035022994	2.884613681	3.126385483	0.001223098	sintos
0.000724128	-9.74073E-06	22046.34303	43.06640625	0.026899667	2.482692139	2.657345646	0.000723422	sintos
0.001229261	-0.000101775	21741.0011	43.06640625	0.035318415	3.279838598	2.39152973	0.001228061	sintos
0.001391012	6.86372E-05	21964.39764	86.1328125	0.03739564	2.463506834	2.986095015	0.001389655	sintos
0.001326645	0.000114386	21960.43399	86.1328125	0.03673576	3.188540664	3.205551533	0.001325351	sintos
0.002782089	-4.25162E-05	22058.8204	43.06640625	0.052751068	3.274711943	3.216849113	0.002779375	sintos
0.004346013	-1.32345E-05	22084.50945	86.1328125	0.065894378	2.729495577	3.452056149	0.004341773	sintos
0.004211607	9.33177E-06	22086.30824	86.1328125	0.064866664	2.832394628	3.480872196	0.004207498	sintos
0.002331937	-0.000156094	21957.29126	86.1328125	0.048729916	3.748934974	2.896740137	0.002329662	sintos
0.000929749	7.57964E-05	21975.33426	86.1328125	0.030651701	2.93639658	3.060477497	0.000928842	sintos
0.001130119	0.00017677	21601.84929	43.06640625	0.034447028	1.969354048	3.28328775	0.001129016	sintos
0.001086375	-5.13932E-05	21866.48661	86.1328125	0.033019662	2.213849169	2.663128635	0.001085315	sintos
0.000564403	-0.000101477	21534.52818	86.1328125	0.024148181	2.333127586	2.351474098	0.000563853	sintos
0.000853175	-8.84436E-05	21723.51516	172.265625	0.0294378	2.189126976	2.664485916	0.000852343	sintos
0.002081326	-0.000127669	21570.32071	86.1328125	0.045930386	2.398482723	2.916359145	0.002079296	sintos
0.00251875	2.56954E-05	22005.35169	86.1328125	0.050175338	1.962248349	3.393070637	0.002516293	sintos
0.001305158	0.000199649	21136.25474	86.1328125	0.03711337	2.394108613	3.453509701	0.001303885	sintos
0.000920918	0.000156175	21365.63725	43.06640625	0.031069799	1.630807466	3.013229246	0.000920019	sintos
0.001048604	-5.6543E-05	21852.56447	86.1328125	0.032457179	1.701067715	2.708828071	0.001047581	sintos
0.001191621	-5.52571E-05	21808.82719	86.1328125	0.034581954	1.679419683	2.757545698	0.001190458	sintos
0.001605724	-0.000157242	21571.01328	86.1328125	0.040615017	2.768519293	2.694217727	0.001604157	sintos
0.003575373	-9.33078E-05	21897.66603	215.3320313	0.059900421	2.811214053	3.354429768	0.003571885	sintos
0.006486664	0.000266626	21678.4554	430.6640625	0.081305335	2.614667858	4.040647661	0.006480335	sintos
0.009961508	0.000171997	21862.83116	430.6640625	0.100033348	2.242792547	3.979482533	0.009951789	sintos
0.009964032	-0.000107067	21958.27467	430.6640625	0.099879237	2.064116516	3.67885205	0.009954311	sintos
0.007819165	-0.000149691	21889.63882	430.6640625	0.088616293	1.924035672	3.465105684	0.007811537	sintos
0.007595473	-7.0602E-05	21990.94979	430.6640625	0.087161138	2.170737658	3.609683573	0.007588063	sintos
0.006186344	-5.64389E-05	21995.2378	387.5976563	0.078653649	2.599928901	3.476596696	0.006180309	sintos
0.003214742	8.17111E-05	21914.55638	86.1328125	0.056780021	3.471440666	3.184251483	0.003211606	sintos
0.002055933	0.000174104	21723.11489	86.1328125	0.045929467	2.883842862	3.308889825	0.002053927	sintos
0.002523613	-0.000101774	21900.87745	215.3320313	0.050402287	2.927413642	3.167812394	0.002521151	sintos
0.001561599	-4.87443E-05	21961.43339	387.5976563	0.039553904	4.986411962	3.024014603	0.001560075	sintos
0.001107898	0.000130755	21735.94882	86.1328125	0.033747468	3.764949318	3.31648277	0.001106818	sintos
0.004381935	-0.000112737	21919.90422	430.6640625	0.066336668	5.474239733	3.455119975	0.00437766	sintos
0.006670195	-0.000122617	21931.648	430.6640625	0.081799382	3.314241646	3.646795019	0.006663687	sintos
0.005793727	0.000204361	21819.92022	387.5976563	0.076593382	2.779397288	4.020983263	0.005788075	sintos
0.006759432	0.000109679	21941.56892	602.9296875	0.082312493	3.00593622	4.058759813	0.006752838	sintos
0.005829653	-0.000163147	21867.49186	387.5976563	0.076636219	3.255506831	3.583976194	0.005823966	sintos
0.003823526	-2.43406E-05	22050.55695	559.8632813	0.061813114	3.528627023	3.550583023	0.003819796	sintos
0.003182029	0.000116539	21858.44399	559.8632813	0.056605192	3.508958505	3.728338732	0.003178925	sintos
0.002451406	-4.27188E-05	21991.79615	559.8632813	0.049521472	3.081320157	3.285461658	0.002449014	sintos
0.00189701	-0.000124954	21729.82334	43.06640625	0.043865027	2.892044259	2.879251539	0.001895159	sintos
0.001292334	4.89337E-06	22076.17423	86.1328125	0.035932156	2.90976499	3.003640375	0.001291074	sintos
0.001787775	4.04625E-05	21982.06959	387.5976563	0.042295805	3.518867935	3.325539968	0.001786031	sintos
0.003439041	7.99934E-05	21914.60594	559.8632813	0.058714851	2.944119253	3.624301701	0.003435686	sintos
0.003791172	1.62696E-05	22060.28905	559.8632813	0.061545673	2.643997614	3.532264988	0.003787473	sintos
0.002825473	-4.42508E-05	21994.24024	559.8632813	0.05316221	2.52597632	3.293769759	0.002822716	sintos
0.003404113	-5.35203E-05	21984.20103	387.5976563	0.058363567	2.89208422	3.390149407	0.003400792	sintos
0.003792728	3.77467E-05	22022.62419	387.5976563	0.061577648	3.191477009	3.735681241	0.003789028	sintos
0.003239071	0.000103221	21913.03231	387.5976563	0.057060168	3.911881871	3.835693294	0.003235911	sintos
0.003435572	-9.13909E-05	21946.41444	172.265625	0.058720655	3.329138327	3.572533628	0.00343222	sintos
0.00327197	-6.04967E-05	21991.65443	387.5976563	0.057231319	2.933944825	3.558904179	0.003268778	sintos
0.002953589	7.73024E-05	21974.22644	215.3320313	0.054419308	2.609066728	3.684496032	0.002950708	sintos
0.002451898	3.59009E-05	22020.0044	215.3320313	0.049516662	2.733661878	3.489276866	0.002449506	sintos
0.001837638	5.56278E-05	21971.48277	172.265625	0.042912985	2.55729313	3.284070787	0.001835845	sintos
0.001513294	1.47359E-05	22056.98072	172.265625	0.038887191	2.594861008	3.121377957	0.001511818	sintos
0.000979795	-7.4718E-05	21899.0836	172.265625	0.031453763	3.192309669	2.786994764	0.000978839	sintos
0.000439282	-3.49347E-05	21976.58943	43.06640625	0.021002519	3.352843483	2.462858233	0.000438854	sintos
0.000480718	-5.97784E-05	21879.72415	86.1328125	0.02206284	3.021041314	2.390283822	0.000480249	sintos
0.000847598	-6.00967E-05	21871.92925	86.1328125	0.029212494	2.078182052	2.649171913	0.000846771	sintos
0.001115861	1.39558E-06	22086.01053	86.1328125	0.033388305	1.91015273	2.848301743	0.001114772	sintos
0.000930355	-5.63974E-06	22073.93636	86.1328125	0.030487728	2.236885062	2.868783565	0.000929447	sintos
0.001222789	-5.2042E-05	21916.84432	86.1328125	0.035023693	2.3926786	2.973436014	0.001221596	sintos
0.001464062	2.89644E-05	21985.28787	86.1328125	0.038264574	2.115171326	3.12699826	0.001462633	sintos
0.001280133	0.000182468	21503.19424	86.1328125	0.036602651	1.911374607	3.180048328	0.001278884	sintos
0.001658247	0.000126791	21691.48796	86.1328125	0.041064868	1.947749144	3.158861127	0.001656629	sintos
0.001455028	2.76366E-05	22005.60755	86.1328125	0.03814315	1.999020022	3.064551221	0.001453609	sintos
0.001557841	-7.85935E-06	22070.82601	86.1328125	0.039451451	1.870995122	3.107155302	0.001556321	sintos
0.001485016	-0.000181693	21577.53796	43.06640625	0.039300359	2.056442658	2.610333015	0.001483567	sintos
0.001046605	-0.000124109	21631.76141	86.1328125	0.032766224	2.836190943	2.258232121	0.001045584	sintos
0.000699029	2.74529E-05	21974.40078	86.1328125	0.026453917	3.137710271	2.535312062	0.000698347	sintos
0.000751395	-3.22293E-05	21932.54517	86.1328125	0.027432045	2.663191202	2.508910007	0.000750662	sintos
0.001424979	-3.26166E-05	21927.43427	86.1328125	0.0377567	1.981825458	2.756287863	0.001423589	sintos
0.001040877	5.38785E-05	21826.33654	86.1328125	0.032331117	2.514597763	2.859517207	0.001039862	sintos
0.000455563	2.03727E-05	21971.59625	86.1328125	0.021351168	2.53576738	2.607147727	0.000455118	sintos
0.000586261	3.70698E-06	22074.59092	86.1328125	0.024201843	4.749783539	2.73511206	0.000585689	sintos
0.001308101	3.27682E-05	21994.44606	301.4648438	0.036176857	7.026981825	3.022569238	0.001306825	sintos
0.001237434	5.71704E-05	21943.19608	86.1328125	0.035247438	7.306755836	2.886606852	0.001236227	sintos
0.000635399	-3.29332E-05	21903.85854	86.1328125	0.025236465	2.665559209	2.517684128	0.00063478	sintos
0.001037401	8.32663E-05	21655.51133	86.1328125	0.032387638	1.942014319	3.022099407	0.001036388	sintos
0.001431424	5.91912E-05	21827.04837	86.1328125	0.037899626	1.810301555	3.026707082	0.001430027	sintos
0.001022111	-6.69001E-05	21735.55428	86.1328125	0.032087269	2.222153752	2.668499664	0.001021114	sintos
0.000821136	8.39012E-05	21723.87369	86.1328125	0.028867919	2.193911622	3.072983729	0.000820335	sintos
0.001476965	-2.48326E-05	22021.53753	86.1328125	0.038427277	2.376452404	3.175973867	0.001475524	sintos
0.001316437	-0.000126717	21741.40546	86.1328125	0.03667001	2.772927481	2.710086583	0.001315153	sintos
0.00100808	-3.8647E-05	21976.71982	86.1328125	0.031777008	2.759209689	2.816850528	0.001007097	sintos
0.001568449	-4.12214E-05	21967.73796	86.1328125	0.039621781	2.238226285	3.190069757	0.001566919	sintos
0.002296148	-1.64913E-05	22038.36182	86.1328125	0.047899696	1.868750069	3.309782665	0.002293908	sintos
0.002170299	-6.6452E-05	21883.64195	86.1328125	0.046649015	2.08813935	3.135869937	0.002168181	sintos
0.002251116	-2.74745E-05	22008.10896	86.1328125	0.047437497	2.106104641	3.165336433	0.00224892	sintos
0.001812143	8.24423E-05	21791.07176	86.1328125	0.042696154	2.122301177	2.916721379	0.001810375	sintos
0.001494088	-1.60832E-05	22033.41404	86.1328125	0.038641716	2.413067475	2.940220123	0.00149263	sintos
0.00321052	0.000106002	21837.09282	86.1328125	0.056813078	2.223056944	3.647264985	0.003207388	sintos
0.003522839	8.1242E-05	21855.48105	86.1328125	0.059423573	1.987672185	3.474090176	0.003519402	sintos
0.002741652	1.51146E-05	22050.3368	86.1328125	0.052338262	1.709541256	3.14474517	0.002738977	sintos
0.002409884	9.73758E-05	21792.68547	86.1328125	0.049240647	1.710868928	3.385387799	0.002407533	sintos
0.002821686	0.000107649	21812.36583	86.1328125	0.053293258	1.709910105	3.543220804	0.002818933	sintos
0.002573834	-5.97882E-05	21905.75515	86.1328125	0.050774475	1.990477724	3.17964888	0.002571323	sintos
0.001977855	-2.56708E-05	22010.54254	86.1328125	0.044464175	2.365641307	2.925963568	0.001975926	sintos
0.003119824	-1.47979E-05	22054.63822	86.1328125	0.05583126	2.000671394	2.890687679	0.003116781	sintos
0.003328048	-0.000123557	21715.01182	86.1328125	0.057900162	1.91199402	2.963099613	0.003324801	sintos
0.003555986	-0.000114052	21745.89872	86.1328125	0.059797009	1.818181178	3.12368585	0.003552516	sintos
0.003301223	-6.83283E-05	21892.15317	86.1328125	0.057500011	1.86496688	3.256224765	0.003298003	sintos
0.002760923	-5.73778E-05	21926.23915	86.1328125	0.052573328	1.954020037	3.217534069	0.002758229	sintos
0.002836419	-4.26634E-05	21976.85002	86.1328125	0.053261924	1.923395047	3.20167609	0.002833651	sintos
0.002239432	-2.15963E-05	22034.88888	86.1328125	0.047308473	1.958506348	3.275835241	0.002237247	sintos
0.002343412	1.65396E-05	22049.84696	86.1328125	0.048390309	2.089735145	3.364307684	0.002341126	sintos
0.002537913	5.45227E-05	21948.24329	86.1328125	0.050405302	2.040842658	3.427252494	0.002535437	sintos
0.002901681	1.35235E-06	22092.56554	86.1328125	0.053840971	1.782314551	3.308192467	0.00289885	sintos
0.003350815	0.000100703	21852.32644	86.1328125	0.058015185	1.700254175	3.292898421	0.003347546	sintos
0.002720502	8.74525E-05	21891.43722	86.1328125	0.052263409	1.903528497	3.384273098	0.002717848	sintos
0.001983968	-7.62106E-06	22072.61753	86.1328125	0.044521601	1.953372926	3.223583244	0.001982032	sintos
0.001938946	0.000103612	21848.0754	86.1328125	0.044230209	2.126690173	3.405398811	0.001937055	sintos
0.001986469	7.35134E-05	21919.37944	86.1328125	0.044658938	2.183177408	3.465843971	0.001984531	sintos
0.001488293	-3.47859E-05	22000.26046	86.1328125	0.038590581	2.278290699	3.14862974	0.001486841	sintos
0.001345744	6.04705E-05	21907.74434	86.1328125	0.036758902	1.829443791	3.145373368	0.001344431	sintos
0.001940762	9.75305E-07	22090.13868	86.1328125	0.044032605	1.92459395	3.202063572	0.001938868	sintos
0.004305645	-8.7814E-05	21945.96032	86.1328125	0.065694704	4.218081099	3.207362816	0.004301445	sintos
0.003691238	4.0954E-05	22022.47196	86.1328125	0.060751983	5.290459957	3.285672876	0.003687637	sintos
0.001746168	1.62727E-05	22045.24201	86.1328125	0.04177274	1.96621671	3.120455523	0.001744464	sintos
0.001576903	-0.000192179	21488.65438	86.1328125	0.040542895	2.409438153	2.399865713	0.001575364	sintos
0.000539976	-3.84337E-05	21964.55672	43.06640625	0.023282494	3.01118056	2.562747398	0.000539449	sintos
0.000405253	0.000119652	21673.07526	129.1992188	0.020768307	3.170412705	2.959793903	0.000404858	sintos
0.000532472	-3.98012E-05	21964.22862	86.1328125	0.023126371	2.81140224	2.568067963	0.000531953	sintos
0.000656785	-4.0852E-05	21975.78369	86.1328125	0.025675531	2.665571893	2.662471726	0.000656145	sintos
0.000851085	7.19481E-05	21911.33835	86.1328125	0.029322833	2.559194717	3.0327451	0.000850255	sintos
0.000850647	-2.74776E-05	22024.45408	86.1328125	0.029176123	2.676074143	2.820148036	0.000849817	sintos
0.000652601	-9.08151E-06	22068.43435	86.1328125	0.025536383	2.6964431	2.748514484	0.000651964	sintos
0.000450329	3.33115E-05	21994.33844	172.265625	0.021258248	2.548273093	2.670902786	0.00044989	sintos
0.00053192	-3.83022E-05	21976.83833	86.1328125	0.023108296	2.838975558	2.404948367	0.000531401	sintos
0.000948712	-8.89659E-05	21808.89145	86.1328125	0.031022318	2.560685974	2.583672194	0.000947786	sintos
0.000826956	5.81185E-05	21904.84379	43.06640625	0.028853068	3.379649517	3.078121773	0.000826149	sintos
0.000425873	0.000107223	21641.50769	86.1328125	0.021140936	2.209997756	2.904881853	0.000425457	sintos
0.000827596	-0.000166468	21384.36139	86.1328125	0.029632139	2.116459768	2.361872992	0.000826788	sintos
0.000969999	-1.73147E-05	22024.37232	86.1328125	0.031138454	2.070041198	2.769692867	0.000969053	sintos
0.000813686	0.000215397	21093.18629	43.06640625	0.029987999	1.969138152	3.144532131	0.000812892	sintos
0.001508785	-0.000100724	21766.07589	86.1328125	0.039065081	2.768836821	2.676144504	0.001507313	sintos
0.001229809	-9.09127E-05	21785.56566	86.1328125	0.035267204	3.401606246	2.75499053	0.001228609	sintos
0.000666353	0.000177235	21417.54295	43.06640625	0.026909599	3.211171144	3.10595651	0.000665703	sintos
0.000926814	-8.84446E-05	21767.82609	86.1328125	0.030665702	3.233167673	2.460952074	0.00092591	sintos
0.001099283	-0.000151469	21604.92133	86.1328125	0.033775992	2.299296259	2.509691006	0.00109821	sintos
0.001033043	0.000199616	21393.35648	43.06640625	0.033254546	2.234059234	3.381116112	0.001032036	sintos
0.001283226	-2.56449E-05	22013.83153	43.06640625	0.035821702	2.279886396	3.041077488	0.001281974	sintos
0.002255449	-0.000232667	21428.11266	43.06640625	0.048512207	2.110283095	2.641026305	0.002253249	sintos
0.001709669	6.2658E-05	21890.12856	86.1328125	0.04141656	2.685543139	3.249368617	0.001708001	sintos
0.00048956	6.24971E-05	21830.09943	86.1328125	0.022277734	2.592504599	2.80306039	0.000489083	sintos
0.001569965	-0.000170512	21489.61258	86.1328125	0.040277858	2.254157682	2.767832263	0.001568433	sintos
0.002388254	1.77642E-05	22027.18056	86.1328125	0.048851703	1.86789259	2.999910779	0.002385924	sintos
0.001537902	0.000133542	21568.5505	86.1328125	0.03961602	2.265544636	3.044098226	0.001536402	sintos
0.00079346	-4.63019E-05	21876.30163	86.1328125	0.028225449	2.316338016	2.661807104	0.000792685	sintos
0.000681747	3.31682E-05	21927.783	86.1328125	0.02613672	2.215493808	2.853613323	0.000681082	sintos
0.000594264	4.37385E-05	21888.20066	86.1328125	0.024438296	2.59919454	2.721321888	0.000593685	sintos
0.000432092	-1.30762E-05	22050.32823	86.1328125	0.02078461	2.534582983	2.449913577	0.00043167	sintos
0.001076392	-1.34576E-05	22065.57357	86.1328125	0.032797213	3.148576817	2.839277879	0.001075342	sintos
0.014428822	1.39269E-05	22081.93463	430.6640625	0.120062691	5.274318009	3.759947854	0.014414745	sintos
0.015842986	7.4951E-05	22029.04584	387.5976563	0.125849506	4.572249974	4.075834859	0.015827529	sintos
0.002576134	-2.03215E-05	22063.1489	473.7304688	0.050739043	7.174097016	3.064209901	0.002573621	sintos
0.000426366	3.38521E-05	21959.58083	43.06640625	0.020688936	3.029480924	2.706260157	0.00042595	sintos
0.000315226	-8.19513E-06	22048.33805	43.06640625	0.017749449	3.098397818	2.419371551	0.000314919	sintos
0.001621754	-5.64633E-05	21938.25161	645.9960938	0.040326562	8.788230488	2.564183188	0.001620172	sintos
0.001534325	8.28838E-05	21863.13125	559.8632813	0.039312723	10.0183251	3.108175822	0.001532828	sintos
0.000209096	-4.19711E-06	22065.9871	86.1328125	0.014454429	2.790757124	2.31346292	0.000208892	sintos
0.000194575	-9.07231E-05	21550.37914	129.1992188	0.01447945	2.885464633	1.849547946	0.000194385	sintos
0.00030877	3.77199E-05	21867.23245	43.06640625	0.017636774	2.552705134	2.574891541	0.000308468	sintos
0.000413612	3.37984E-05	21895.4556	43.06640625	0.020380113	2.163343424	2.739158663	0.000413208	sintos
0.000419715	-0.000111159	21482.5045	43.06640625	0.021031893	2.356915309	2.203065572	0.000419305	contos
0.000409813	6.98627E-05	21709.57072	43.06640625	0.020459252	2.760252435	2.760949334	0.000409413	contos
0.00031925	1.69902E-05	22002.9343	43.06640625	0.017874196	2.331654944	2.430867793	0.000318938	contos
0.000310954	-0.000104765	21539.40119	86.1328125	0.018189099	3.1102197	1.868832048	0.00031065	contos
0.000381721	1.74205E-05	21996.54313	86.1328125	0.019542973	2.190260972	2.574385201	0.000381349	contos
0.000367129	0.000100437	21537.34067	43.06640625	0.019635805	2.014491872	2.867465452	0.00036677	contos
0.012820582	-6.23327E-05	22069.27571	3316.113281	0.1132033	29.16327444	3.14356916	0.012808074	contos
0.071582122	0.000106959	22070.04564	387.5976563	0.267463865	4.809647563	4.127433653	0.071512286	contos
0.118083967	-2.70338E-05	22089.04113	387.5976563	0.343467576	2.733273132	4.685410888	0.117968763	contos
0.09490875	-0.000117992	22075.83541	344.53125	0.307961451	2.977485178	4.501857436	0.094816156	contos
0.092965899	0.000228284	22058.60067	516.796875	0.304914246	3.333727828	4.533163727	0.0928752	contos
0.088834686	0.000186272	22062.03997	301.4648438	0.298011362	3.309515421	4.563781077	0.088748018	contos
0.052788435	1.32404E-05	22090.017	172.265625	0.229645975	3.02687511	4.425885452	0.052736934	contos
0.066181116	-9.2574E-05	22076.48101	215.3320313	0.257164496	3.526089986	4.374461981	0.066116549	contos
0.104326754	0.000165615	22068.78577	129.1992188	0.32292124	2.76236653	4.601757129	0.104224972	contos
0.107661367	-0.000108838	22076.17195	129.1992188	0.327995275	2.550503279	4.549503717	0.107556332	contos
0.080651191	-9.94185E-05	22078.00156	430.6640625	0.283881336	2.78157614	4.48698357	0.080572507	contos
0.0704187	-2.4157E-06	22092.26393	129.1992188	0.265235812	2.890900926	4.468214831	0.070349998	contos
0.07856622	7.90061E-05	22079.32263	172.265625	0.280182299	2.705578477	4.478603099	0.07848957	contos
0.085404779	-1.82921E-05	22090.461	129.1992188	0.292099233	2.87869145	4.503634882	0.085321458	contos
0.08132065	-0.000301739	22044.34863	129.1992188	0.285315918	3.033506936	4.366911435	0.081241313	contos
0.087260726	0.000206161	22061.12728	215.3320313	0.295374834	2.846840543	4.606330048	0.087175594	contos
0.078072392	0.000236087	22051.83812	172.265625	0.279467735	3.143772771	4.547976301	0.077996224	contos
0.065217272	-1.65943E-05	22089.28704	129.1992188	0.255253647	3.281435846	4.331399792	0.065153645	contos
0.067131318	2.9538E-05	22087.79108	129.1992188	0.258973441	2.875429547	4.289148682	0.067065824	contos
0.064427314	-5.53973E-05	22082.91973	172.265625	0.253712273	2.603897749	4.240549484	0.064364459	contos
0.070545709	-0.000185004	22059.55597	172.265625	0.265602125	2.986212727	4.301272303	0.070476884	contos
0.076147004	-0.000198489	22055.43277	301.4648438	0.275946083	2.788564211	4.422514093	0.076072714	contos
0.073483266	-0.000379369	22010.66518	172.265625	0.271456302	2.494776897	4.283256462	0.073411575	contos
0.09095805	1.03013E-05	22091.41827	86.1328125	0.301445595	2.69518531	4.581119577	0.090869311	contos
0.169453339	0.000697537	21968.74203	387.5976563	0.412527164	2.239117961	5.141766628	0.169288019	contos
0.210054686	3.58378E-05	22083.63533	387.5976563	0.458096974	1.747235439	4.803851544	0.209849755	contos
0.129424726	-0.000480158	21962.39213	387.5976563	0.360179079	2.218310675	4.252716339	0.129298458	contos
0.045886237	0.000659876	21877.04134	387.5976563	0.215998113	3.370560073	4.651270049	0.04584147	contos
0.017982063	3.17815E-05	22076.53171	43.06640625	0.134037388	2.811113349	3.646843535	0.017964519	contos
0.007312928	-0.00058492	21605.01279	43.06640625	0.08911701	2.993465192	3.064889384	0.007305793	contos
0.004407269	0.000230113	21774.21491	86.1328125	0.067083454	3.863895227	4.050613993	0.004402969	contos
0.003744802	3.46051E-05	22021.78984	43.06640625	0.061185923	2.338403582	3.600411981	0.003741148	contos
0.006453828	-5.9132E-05	21938.46426	86.1328125	0.080337351	2.050643731	3.144788707	0.006447532	contos
0.004580515	4.70279E-05	21966.79629	43.06640625	0.067679187	3.070977553	3.194025396	0.004576046	contos
0.00045578	0.00024001	21005.49875	0	0.023700723	3.190025221	3.248264927	0.000455336	contos
0.000598645	3.00105E-05	21911.88482	43.06640625	0.024491007	1.941155284	2.689785686	0.000598061	contos
0.000452551	-8.58444E-05	21569.83286	86.1328125	0.021579707	2.253364163	2.351804503	0.000452109	contos
0.000278109	1.99735E-05	21967.07963	86.1328125	0.016691413	2.570637123	2.480952561	0.000277838	contos
0.000492495	-5.85145E-05	21773.6884	86.1328125	0.022322928	2.825736923	2.310824935	0.000492015	contos
0.000615715	3.59424E-05	21907.30699	43.06640625	0.024850124	2.336350482	2.879985888	0.000615114	contos
0.000725095	-8.69779E-05	21668.29891	86.1328125	0.027170559	2.030111308	2.625747002	0.000724387	contos
0.023337266	-0.000183592	22025.27859	430.6640625	0.152887872	9.583969864	3.128936346	0.023314498	contos
0.061743549	0.000166416	22056.59195	473.7304688	0.248464586	3.693538534	4.429251266	0.061683311	contos
0.096479645	0.000144032	22068.0751	3875.976563	0.310525201	2.776223934	4.643960706	0.096385518	contos
0.099642041	0.000121847	22072.79719	473.7304688	0.315549681	2.721887357	4.659316011	0.099544829	contos
0.050331983	0.000136306	22060.77295	4048.242188	0.224313856	4.089308577	4.295638719	0.050282879	contos
0.021863645	-0.000143683	22043.81853	990.5273438	0.147917202	2.938477545	3.921283355	0.021842315	contos
0.026466437	-4.86226E-05	22074.1546	990.5273438	0.162622365	2.55223202	4.042166006	0.026440616	contos
0.031487245	-4.46218E-05	22078.61142	990.5273438	0.177369182	2.742975436	4.090925243	0.031456526	contos
0.035490391	0.00010102	22060.72965	1291.992188	0.18834205	2.984962268	4.300746082	0.035455767	contos
0.03138649	-0.000144802	22040.18434	1248.925781	0.177188773	3.087224566	3.941112032	0.031355869	contos
0.02313806	0.000223473	21994.92905	43.06640625	0.15233875	2.901312078	4.10471217	0.023115486	contos
0.020994669	-0.000188138	21997.59225	43.06640625	0.145057766	3.059775101	3.827930578	0.020974187	contos
0.02578156	4.6793E-05	22068.51574	43.06640625	0.16050082	2.677949413	4.125747406	0.025756407	contos
0.021090173	8.17243E-07	22092.38098	43.06640625	0.145153711	2.523355888	3.916766445	0.021069598	contos
0.013028255	-0.000144731	21988.81238	43.06640625	0.114258434	2.911942408	3.774812785	0.013015545	contos
0.007865619	0.000190924	21942.37659	43.06640625	0.089024142	3.441402633	3.729893841	0.007857945	contos
0.005933988	-2.39429E-05	22070.48199	43.06640625	0.077002252	3.099574286	3.466838161	0.005928198	contos
0.008515346	-0.000143948	21963.63216	43.06640625	0.092436078	2.888440741	3.585399642	0.008507038	contos
0.007937829	3.35024E-05	22056.79984	43.06640625	0.089063023	2.990497125	3.970622459	0.007930085	contos
0.005607055	0.000448944	21598.06081	43.06640625	0.077311286	3.045292941	4.306337071	0.005601585	contos
0.00945799	-0.000152638	21925.61851	172.265625	0.097418215	3.737428709	3.319550902	0.009448763	contos
0.008000347	6.05508E-05	22003.97424	43.06640625	0.089437933	4.368356668	3.334433674	0.007992542	contos
0.002614259	-5.58923E-05	21997.71716	86.1328125	0.051155662	3.640200576	3.012204572	0.002611709	contos
0.007302041	-0.000166515	21834.11461	86.1328125	0.085705269	3.07917133	3.368407035	0.007294917	contos
