variance	energy	centroid	frequency	c5	c6	c7	c8	c9	c10	target
0.047039122	268.9681437	2139.345814	3.633676856	0.505554118	0.409123331	5.543631751	-0.000709309	588.87	421.422871	sintos
0.062580825	271.831283	1750.829942	3.649953104	0.51455623	0.346170033	2.966098374	-0.000809539	444.58	317.2839359	sintos
0.072125469	268.845413	1342.349276	3.757903061	0.391651677	0.287862646	-0.202227509	-0.000995508	319.62	154.3809164	sintos
0.064530521	268.0124995	1483.715366	3.667571325	0.594797292	0.344680789	2.34017242	-0.000726001	719.76	445.6708721	sintos
0.048526109	225.2757787	1632.82323	3.692826852	0.560455988	0.322860955	2.69855262	-0.000750286	431.87	409.7249164	sintos
0.041501927	262.0884024	2109.090361	3.6128711	0.52790863	0.42455861	5.113592582	-0.000597084	582.01	301.3401826	sintos
0.040681999	244.7995549	1589.23067	3.571288067	0.504581231	0.278976049	3.822990804	-0.000771636	489.18	164.2899116	sintos
0.047896938	269.0697957	1608.037669	3.491453142	0.568500517	0.270797574	2.676548044	-0.000608655	530.09	149.1513884	sintos
0.048567074	314.4160571	1689.582068	3.48421124	0.503546897	0.2392498	3.764679574	-0.00073533	492.47	139.6974771	sintos
0.045593511	314.7710196	1996.361267	3.501595454	0.402391089	0.255653507	5.815364192	-0.000579681	621.2	310.1467242	sintos
0.054220491	313.1773562	1917.863088	3.479587175	0.42067845	0.248815212	5.052077949	-0.000858236	521.49	426.5128273	sintos
0.063183938	273.7107721	1953.23106	3.389190943	0.538433128	0.210232877	6.890784765	-0.000915023	650.67	86.77587907	sintos
0.05666423	300.9829387	2152.900238	3.390963373	0.401912911	0.223838901	6.812089045	-0.000716272	649.84	81.24191614	sintos
0.048690415	230.4516129	2098.596036	3.417309384	0.405317329	0.240155485	4.67084631	-0.000631697	590.94	331.1420477	sintos
0.046855185	307.0770384	2311.396909	3.384017423	0.523672144	0.287515768	5.460847433	-0.000438654	640.38	321.0870583	sintos
0.051240074	224.7699435	1980.870613	3.413865848	0.450722971	0.281816904	9.666672085	-0.000776683	599.47	225.2021371	sintos
0.056483016	224.7699435	1891.768022	3.485815918	0.525320931	0.323007977	7.794810855	-0.000782196	515.21	121.7697047	sintos
0.056034621	186.4475583	1610.940074	3.506294416	0.455838316	0.288629026	7.179573062	-0.000872251	447.2	104.5662348	sintos
0.048109878	183.6040273	1714.504746	3.676208999	0.479035096	0.287543056	4.619484935	-0.000618641	493.15	194.8887153	sintos
0.043299826	184.4430289	2059.046119	3.582931034	0.589990016	0.347693679	4.130633826	-0.000529607	890.5	534.6723282	sintos
0.045222077	183.2567409	1587.213127	3.447662783	0.454807014	0.345756255	3.521816006	-0.000506962	584.84	145.8228332	sintos
0.046295821	226.0517179	1497.75306	3.374323328	0.500065561	0.294011596	1.970115956	-0.000401395	605.33	112.8841065	sintos
0.045589054	311.7558849	1769.761937	3.250813428	0.438890619	0.369976016	2.861571071	-0.00066541	527.15	310.7081705	sintos
0.043108964	315.5440609	1728.006667	3.242486038	0.453054119	0.349401577	3.44295066	-0.000649432	580.35	162.5909857	sintos
0.045237501	290.8752436	1801.955503	3.231281034	0.542120474	0.31747008	3.880791028	-0.000630849	563.01	318.129698	sintos
0.047904033	301.3155643	1609.370127	3.253332267	0.529343419	0.325090306	1.65070706	-0.000595356	447.86	301.0097384	sintos
0.041036335	208.3439119	1413.809168	3.263273667	0.488507696	0.29131127	4.216294945	-0.000681643	617.77	150.9789953	sintos
0.042772921	204.5458277	1707.527215	3.21437991	0.561378852	0.346568661	5.249146928	-0.000464631	644	109.0574756	sintos
0.045329363	221.4041955	1471.423333	3.148855619	0.532287457	0.315528145	3.120110251	-0.000608596	704.49	197.4074087	sintos
0.043763856	301.1893358	1764.682863	3.379688261	0.353240929	0.391495554	6.45821966	-0.000656047	675.29	133.7786133	sintos
0.056241653	263.5229157	1598.760036	3.3034964	0.386947648	0.307433231	5.86430377	-0.000821748	660.25	97.79054061	sintos
0.05735896	263.289603	1546.590616	3.405009505	0.415343871	0.295229386	5.650038856	-0.000895246	687.09	105.8972607	sintos
0.059098165	226.9602865	1577.188915	3.404253999	0.505088043	0.325698332	9.524304512	-0.000872015	681.51	98.41363501	sintos
0.059042595	268.6648634	1572.386114	3.338108371	0.509751919	0.323469064	9.75420451	-0.000769068	619.33	40.50353551	sintos
0.048321638	263.289603	1530.966209	3.357555512	0.342306171	0.302386515	7.291283786	-0.000869192	623.35	196.2824269	sintos
0.045155486	263.1350099	1922.663982	3.344743514	0.409106247	0.385227513	8.605598572	-0.000541622	589.96	78.07659382	sintos
0.059519586	311.6825066	1450.033551	3.362214075	0.415564842	0.270021136	5.704500142	-0.000826384	610.01	68.97754626	sintos
0.06656774	300.1553605	1379.810794	3.408029426	0.438963647	0.294807784	4.702503108	-0.000881792	595.11	44.95925873	sintos
0.061113897	222.6232957	1324.739621	3.398807669	0.469518354	0.284157648	4.275697518	-0.000980571	596.43	214.1267635	sintos
0.050884869	263.1350099	1665.610547	3.326665629	0.4237947	0.357798682	3.362740192	-0.000785505	1541.55	420.3332812	sintos
0.044060288	224.9572979	1921.38919	3.317262472	0.361693183	0.430301483	8.638999101	-0.000626587	590.07	136.6203521	sintos
0.047940065	292.5742654	1696.644231	3.305398881	0.488746783	0.386727685	3.37133728	-0.000743795	547.34	238.295259	sintos
0.043747177	308.3182522	1902.145945	3.334292192	0.456925983	0.420675639	5.742575658	-0.000631964	672.3	128.1901019	sintos
0.040502136	254.1627964	1873.403528	3.380781988	0.409109502	0.386269366	6.511295515	-0.000785996	3062.36	525.8337153	sintos
0.041933034	219.8147767	1902.853365	3.366596878	0.501714124	0.42201914	6.612872604	-0.000740423	740.3	518.2879353	sintos
0.046643208	254.1627964	1934.167835	3.359399825	0.445491977	0.426059348	8.177171437	-0.00077343	606.04	157.8516658	sintos
0.06307535	254.1627964	1813.36621	3.378624325	0.38154092	0.355049821	5.64710918	-0.000766029	671.09	150.6787924	sintos
0.064851861	269.4989594	1528.777866	3.39414034	0.362832073	0.313263401	5.769292404	-0.000929531	559.64	85.59138313	sintos
0.054773579	235.3607854	1458.283586	3.40634271	0.323495005	0.295571333	4.767901751	-0.000656968	561.38	132.580328	sintos
0.058824684	235.3607854	1319.7251	3.393949871	0.362177679	0.296715805	3.183701834	-0.000678455	505.13	143.2303526	sintos
0.060031492	235.3607854	1512.561312	3.47574179	0.36173395	0.29318134	3.636709486	-0.000604617	639.85	355.1135286	sintos
0.054349363	235.3607854	1446.235796	3.525993943	0.34690022	0.297753581	2.305459589	-0.000629366	657.39	389.7402468	sintos
0.043180163	200.0493707	1849.22703	3.51665343	0.282134773	0.439497945	6.765319797	-0.000585034	695.08	367.7961014	sintos
0.040662214	184.8679356	1788.072068	3.493123121	0.280333633	0.430073867	4.051172388	-0.000495223	754.42	439.8844677	sintos
0.049969409	183.7461989	1620.601549	3.396230406	0.421569464	0.347773463	4.230972416	-0.000651456	617.65	271.6066972	sintos
0.045503637	183.6731141	1728.688127	3.470771602	0.408522093	0.362769714	5.362958228	-0.000662303	604.65	204.2564304	sintos
0.041500415	205.1175011	1956.50018	3.48944118	0.377710288	0.408362613	6.093142603	-0.000619383	582.28	296.2267477	sintos
0.043321336	220.7489708	1952.060083	3.375189448	0.581071261	0.473959658	7.212734702	-0.0007195	718.33	241.5346558	sintos
0.046611916	223.0675621	1725.22574	3.460919438	0.498521743	0.393196969	4.995956403	-0.00070158	637.74	154.481462	sintos
0.047352366	258.9211407	1839.366162	3.476879504	0.381530761	0.439128677	4.233483657	-0.000656124	735.32	452.5744112	sintos
0.045689225	314.4780768	1968.147061	3.49495484	0.387507965	0.442346131	6.134366582	-0.000744506	613.53	219.1536107	sintos
0.048277201	258.9211407	1907.069157	3.463659495	0.417758291	0.405576992	7.130756694	-0.000798977	642.89	118.9752711	sintos
0.051041391	268.4383025	1866.507181	3.459875128	0.413047413	0.405308485	7.845098407	-0.000827889	644.69	73.42223097	sintos
0.045603818	288.1153906	2120.95133	3.469121613	0.503463356	0.425822951	6.565147392	-0.000700859	900.56	285.4821847	sintos
0.045284841	241.2275393	1923.663696	3.458404604	0.499261107	0.382288617	9.235637488	-0.000704729	612.35	90.69952907	sintos
0.04724187	226.4665478	1856.772595	3.455953683	0.453786419	0.372204659	6.703161034	-0.000750428	1912.33	143.6969467	sintos
0.047959863	268.4383025	1970.395405	3.399522412	0.480493923	0.428469229	7.201058493	-0.000642761	638.98	99.56688748	sintos
0.043251772	277.0491943	1725.395294	3.357624917	0.423038577	0.380737937	6.814845944	-0.000660073	686.06	122.0633312	sintos
0.040360501	233.3758943	1807.32599	3.428292057	0.359348291	0.407284196	6.326015024	-0.000616566	645.74	112.3948969	sintos
0.046300368	229.0757519	1992.667959	3.331076384	0.456573878	0.433546789	8.132944613	-0.000568587	651.49	80.21516788	sintos
0.049368836	268.7072514	1498.016165	3.337797304	0.327296659	0.32268008	3.061254277	-0.00072664	659.66	108.4199023	sintos
0.042216279	310.8236362	1679.567105	3.312787698	0.509932746	0.359624623	5.19171238	-0.000637395	626.19	67.31915326	sintos
0.04177623	276.4367488	1971.971997	3.352379363	0.469131757	0.412732505	5.76888453	-0.000582148	602.36	219.2974385	sintos
0.049297817	272.7162149	1980.793811	3.431370486	0.579323021	0.365065849	6.270051837	-0.000598771	584.39	72.10910931	sintos
0.046618834	272.7162149	1684.134194	3.474993954	0.58832734	0.334679828	5.994980997	-0.000727039	582.82	74.22540887	sintos
0.045338559	261.2015685	1809.3544	3.515801066	0.547240568	0.33113656	4.665687506	-0.000659331	544.86	79.721209	sintos
0.054194355	280.1768815	1767.851544	3.42439479	0.592197707	0.337462706	3.501734922	-0.000675946	529.12	354.6647147	sintos
0.04780427	224.4923786	2048.920065	3.408877688	0.499725097	0.339754497	6.981657577	-0.000617283	534.39	135.0480702	sintos
0.045250845	214.1506741	2021.016102	3.578636213	0.514280231	0.409920647	6.904699582	-0.000561023	533.36	243.8482811	sintos
0.043840989	223.6042748	1671.35081	3.609629464	0.380393497	0.336325281	8.213878767	-0.0007151	537.5	68.89172648	sintos
0.041513416	204.4929203	1650.859129	3.539230101	0.422828272	0.366735218	5.364361715	-0.000609207	482	261.3708017	sintos
0.041412231	202.3994831	1708.406667	3.581255556	0.403411555	0.341011063	8.071905295	-0.000736287	657.56	266.6203891	sintos
0.045413001	220.5737003	1658.676135	3.573638464	0.426173661	0.361509142	6.302516746	-0.000815083	671.82	304.2352112	sintos
0.040760444	200.4007741	1793.877051	3.646627419	0.399911172	0.394494562	7.514896186	-0.000577568	576.2	339.207687	sintos
0.046237787	188.2378846	1679.604029	3.666003131	0.368998068	0.33861913	5.579593679	-0.000753465	640.13	268.5695558	sintos
0.049135581	197.0110649	1552.11037	3.603936504	0.369669232	0.333015415	5.312450876	-0.000766965	723.34	142.0731851	sintos
0.04605058	184.9908897	1679.580103	3.559636803	0.372925652	0.331907049	6.281179859	-0.000795439	649.92	456.3425153	sintos
0.044356859	181.6968399	1601.026254	3.571200178	0.38428468	0.337385173	4.557353194	-0.000751559	641.92	221.1523295	sintos
0.042344202	290.4159803	1864.404036	3.454908875	0.434648974	0.393479479	4.233071662	-0.000624316	1408.58	391.3065791	sintos
0.052900536	268.2617141	1517.194362	3.445024915	0.46374956	0.338607938	4.116342774	-0.000788947	769.38	263.0684941	sintos
0.050562622	213.007385	1546.719245	3.415284758	0.399719992	0.315815698	8.571095813	-0.000914371	802.91	109.0448259	sintos
0.04654286	219.6468746	1613.64389	3.387593578	0.451670962	0.331501695	6.125786755	-0.000861759	735.76	238.0983222	sintos
0.046618184	225.9018668	1600.901434	3.38678261	0.451619029	0.31643085	8.58963957	-0.000904956	615.96	279.0889478	sintos
0.048073254	226.5687135	1507.780015	3.453758061	0.411976101	0.325921446	5.245026044	-0.000934226	484.76	384.5104647	sintos
0.050092691	227.3627877	1431.177727	3.350877331	0.435357731	0.305448788	3.687756262	-0.000755191	646.07	320.2022943	sintos
0.052696679	261.695977	1475.984087	3.318338873	0.438162106	0.311019013	3.252824534	-0.000663259	616.62	176.8590107	sintos
0.06530428	271.2253637	1283.964918	3.316134564	0.434447621	0.253277478	2.235193824	-0.000741372	611.4	259.3434133	sintos
0.057734788	260.0114095	1656.565731	3.395113631	0.418461451	0.327505598	3.200174556	-0.000564334	640.4	414.4691562	sintos
0.044966255	233.4423255	1910.684871	3.418753237	0.494653841	0.409987933	5.777512412	-0.000588477	774.3	479.8382672	sintos
0.06707547	241.5811302	1315.532073	3.422425704	0.427514789	0.298445314	4.074289661	-0.000980983	541.22	122.7375841	sintos
0.066987359	259.5586372	1448.283383	3.473784122	0.408205846	0.296742437	3.91568829	-0.00100869	589.83	102.9501103	sintos
0.046328138	225.1858779	2001.454959	3.445463299	0.468065119	0.410755409	6.008942809	-0.000685086	3434.65	522.9163098	sintos
0.047013175	211.5675953	1889.279628	3.542785293	0.467550765	0.356111847	10.47495119	-0.000931078	648.98	72.35177777	sintos
0.051402839	205.9007546	1983.455384	3.573679466	0.517643696	0.434389485	7.428923843	-0.000785827	626.34	286.5439115	sintos
0.04641154	231.3872694	2147.107512	3.525656521	0.420498608	0.459542458	8.409855338	-0.000708029	680.69	139.571902	sintos
0.04150944	224.8174596	2062.021993	3.502965997	0.42942624	0.453987138	8.732808181	-0.000733874	751.13	265.1076093	sintos
0.048507375	225.6093562	1958.280013	3.462150342	0.430721413	0.402289448	6.653904738	-0.000558495	638.44	115.331373	sintos
0.051292457	226.062253	1688.000146	3.424812427	0.39092407	0.35726311	7.527799205	-0.000947911	604.41	124.7690849	sintos
0.050288166	225.9514174	1911.001059	3.498928994	0.384768227	0.416756248	6.551192626	-0.000760526	569.39	174.0020986	sintos
0.050482315	226.1752721	1827.310618	3.459603727	0.452210798	0.387490436	4.853171304	-0.000754866	539.04	290.596825	sintos
0.050936574	226.9638283	1715.907772	3.439278514	0.422761343	0.387080446	4.261467158	-0.000741177	560.59	268.318834	sintos
0.045644028	234.21927	2009.978456	3.44233525	0.461047298	0.407253591	4.850904115	-0.000675325	629.13	344.7085974	sintos
0.04436806	244.654671	1651.775466	3.437372417	0.383558218	0.34448035	5.095509592	-0.0007534	639.17	313.8553732	sintos
0.048467552	226.1914835	1847.708516	3.505848375	0.378610291	0.392037471	4.415117708	-0.000538385	706.17	243.0303737	sintos
0.044366408	228.9253119	1632.636805	3.57357371	0.295988151	0.350608988	4.126422034	-0.000715115	588.89	169.6394097	sintos
0.041236765	236.6508695	2005.692972	3.486845949	0.34054472	0.409247919	5.989670632	-0.000597352	645.81	297.1469311	sintos
0.043152676	223.4944328	1984.5085	3.507462851	0.424354028	0.41767156	6.376209366	-0.000609027	618.11	143.6293786	sintos
0.057133255	232.1273752	1684.901204	3.531758137	0.328420081	0.369260064	3.727087401	-0.000685738	640.51	243.1053985	sintos
0.050401708	226.4478205	1669.516361	3.511945101	0.327785434	0.355563371	5.299897817	-0.000758449	625.58	132.8863128	sintos
0.043422818	306.922138	1839.090371	3.448932563	0.375478554	0.386906066	3.071360878	-0.000705319	477.27	501.8347125	sintos
0.045635308	232.1273752	1513.034055	3.450051983	0.337811375	0.366843219	3.183215646	-0.000572732	729.9	375.9046992	sintos
0.047139778	237.9432221	1528.818709	3.479623836	0.346412179	0.364264799	3.735575038	-0.000714213	506.32	464.9549693	sintos
0.047987789	237.9432221	1582.62446	3.487212003	0.44658179	0.344164621	4.63801789	-0.000819511	678.16	148.3619147	sintos
0.046636697	236.8297333	1683.427415	3.470654233	0.479863461	0.351036663	6.241100993	-0.000836436	587.81	462.8442638	sintos
0.041400432	224.5653398	1587.34209	3.51968502	0.342772893	0.389098203	4.785104423	-0.000666594	690.26	399.9693581	sintos
0.041253659	222.1862144	1729.176711	3.583373826	0.317139334	0.362469551	4.344020012	-0.000636424	815.47	356.3181138	sintos
0.046850022	247.5695692	1547.727519	3.571427565	0.362908169	0.322642951	5.505141266	-0.000690616	650.91	74.95207241	sintos
0.053536442	269.8995078	1611.79737	3.557400965	0.346408293	0.316077809	6.73607103	-0.000801145	640.14	148.5258806	sintos
0.051411661	267.0022271	1587.156895	3.458244873	0.410117586	0.328616066	6.111133284	-0.000911461	692.82	183.0421724	sintos
0.042413816	239.7644933	1812.553223	3.412113338	0.404138513	0.41314921	5.939645956	-0.000735753	730.18	255.3725083	sintos
0.045112298	226.7101979	1717.595326	3.493263029	0.369149293	0.390218256	4.988889174	-0.000756101	617.58	297.8430335	sintos
0.056151004	225.9212909	1493.219512	3.469831842	0.385524482	0.324159768	7.134244878	-0.001129282	650.15	212.5819015	sintos
0.056577412	227.3214739	1613.904547	3.452794967	0.400809737	0.37060611	6.688983453	-0.000951006	634.12	300.5163378	sintos
0.058907858	214.4703466	1620.582815	3.571147922	0.43483858	0.354479392	7.534908214	-0.000987368	680.94	271.6212287	sintos
0.057954617	196.8976279	1631.321438	3.642898127	0.41907193	0.369029925	8.392576935	-0.001059682	742.52	186.7779386	sintos
0.046490004	200.1623716	1822.208031	3.590563602	0.426486675	0.383632046	8.315264814	-0.000812385	640.24	150.2156675	sintos
0.044361728	186.0944528	1986.165526	3.59264981	0.350525178	0.436428728	7.477565077	-0.000831171	623.71	197.6446568	sintos
0.044679009	190.233208	1774.170653	3.671365438	0.433007632	0.357507464	8.525574132	-0.000729222	826.94	218.2490425	sintos
0.045269602	210.3017794	1815.326212	3.727467129	0.384607177	0.370255341	8.218965922	-0.000756359	740.7	191.178364	sintos
0.053939964	211.8150833	1501.763435	3.660842365	0.394380218	0.31517081	6.26757167	-0.000916016	686.73	242.3028336	sintos
0.063174194	208.2294063	1427.168783	3.692901032	0.352939002	0.300265399	6.877794173	-0.001133529	594.12	381.8804908	sintos
0.061899605	201.5933125	1481.379984	3.527091718	0.404016559	0.324471519	8.199534523	-0.000889595	562.39	140.3007053	sintos
0.055705563	218.1971723	1439.565693	3.679144954	0.278913039	0.277706894	4.85885335	-0.000975539	596.73	116.6530422	sintos
0.053847939	244.3844649	1500.113416	3.581196007	0.448288383	0.328022839	5.573324675	-0.000755415	538.43	100.607043	sintos
0.051293452	268.850454	1439.338474	3.620469603	0.49574696	0.310089614	4.822684365	-0.000769557	564.94	150.885867	sintos
0.043845007	241.6520291	1396.341443	3.564527066	0.481730164	0.3159707	3.802813821	-0.000757104	432.56	256.8210037	sintos
0.042786158	229.4930416	1878.986873	3.468085613	0.430682319	0.406284318	4.7639375	-0.000579646	601.22	325.9433794	sintos
0.054605538	261.070592	1782.294672	3.516973478	0.493233188	0.383800376	3.831405179	-0.000676166	550.67	223.6554479	sintos
0.058550779	290.0965167	1785.82423	3.570579235	0.407549348	0.357148317	3.763599809	-0.000810558	526.19	145.3674344	sintos
0.059515046	246.3038974	1925.723414	3.584428194	0.382510845	0.334074534	5.063860134	-0.000822963	670.16	168.9808534	sintos
0.055004517	227.7076766	1885.07778	3.590243938	0.371921876	0.304828017	5.491672266	-0.000959789	600.95	147.5742696	sintos
0.048198333	224.6004944	2275.478026	3.530727788	0.50546836	0.399172621	9.215634449	-0.000589129	742.47	161.0516641	sintos
0.061376607	206.988567	1893.863588	3.357100331	0.491651323	0.364384319	5.831623311	-0.000839733	690.42	153.8833715	sintos
0.073431046	216.7681986	1653.972287	3.431569726	0.540268726	0.361676307	3.226036222	-0.000757376	704.53	203.4685898	sintos
0.065653563	226.5710221	1793.585183	3.428052886	0.547234789	0.342965427	5.569059425	-0.001016232	606.5	214.4730965	sintos
0.055806058	225.3772044	1879.202571	3.371010255	0.510520652	0.344095172	7.743748804	-0.001000395	736.19	177.385986	sintos
0.066433293	286.109606	1771.166104	3.49668222	0.394133681	0.361546227	4.539666323	-0.00096345	661.67	252.8656606	sintos
0.069003477	232.9528967	1794.157299	3.48722478	0.445279363	0.331849869	7.325153202	-0.00100236	665.8	66.10595035	sintos
0.055524616	252.6814223	2277.039238	3.525505309	0.311749448	0.412293084	6.287716308	-0.000647927	679.01	107.9049935	sintos
0.048323071	253.2631943	2475.754487	3.508404556	0.312605081	0.42743114	7.243631043	-0.000575366	696.8	306.4049655	sintos
0.050025188	216.3213069	2199.863058	3.433881582	0.342433545	0.429412364	6.054453005	-0.000783231	519.43	597.1021239	sintos
0.057940709	232.9528967	2155.62465	3.43326676	0.404252502	0.375190303	9.995400451	-0.000952923	664.69	75.61708718	sintos
0.059250152	252.6814223	1865.085336	3.380808782	0.503050349	0.292953352	7.514484346	-0.001082965	669.76	111.8734009	sintos
0.058204478	234.340455	1955.102226	3.357899355	0.476728709	0.351596004	8.744306412	-0.000940527	688.68	150.1294604	sintos
0.063572614	228.3264168	1878.926078	3.405475266	0.431448869	0.376158707	6.833342845	-0.001050985	694.63	202.3880032	sintos
0.061242352	229.1785262	1923.768632	3.492656548	0.339805179	0.385073288	8.45248757	-0.000953162	778.65	191.5026161	sintos
0.071248709	259.8607748	1736.120479	3.539781221	0.410427942	0.361242229	6.381004966	-0.001044327	730.36	111.3033474	sintos
0.086808888	271.1513567	1586.476437	3.534934059	0.39011236	0.313923001	5.407354212	-0.001124533	703.9	112.4452231	sintos
0.087640583	268.9976086	1670.173123	3.470773325	0.387049125	0.261171355	6.446607026	-0.001212932	668.6	69.0898808	sintos
0.081788597	229.940886	1645.223568	3.517646344	0.402429213	0.266520088	7.057624957	-0.001304216	666.04	82.2044892	sintos
0.079814034	229.940886	1926.481839	3.520898896	0.447576907	0.320238153	9.448428093	-0.001178743	692.14	105.8305701	sintos
0.073803492	197.647052	1738.70367	3.552074705	0.420066383	0.298612322	10.26199738	-0.001296505	776.73	211.2936998	sintos
0.070614981	211.3696564	1827.713428	3.594491632	0.407577324	0.304399907	11.877425	-0.001295243	713.52	122.4235945	sintos
0.069296611	228.2453237	1845.002184	3.625122037	0.372967669	0.342125884	9.190816647	-0.001014083	798.83	97.94210048	sintos
0.064789121	262.9343362	1866.470795	3.588526348	0.455541204	0.337860024	7.361567185	-0.001021843	749.64	532.0401711	sintos
0.067690082	266.9846311	1898.718499	3.69923935	0.473559649	0.37056206	7.974282862	-0.001026825	713.05	96.26319827	sintos
0.065567524	280.7927842	1896.590491	3.62398545	0.40967417	0.408385059	8.261371626	-0.001106046	744.71	97.08782858	sintos
0.055857639	268.3334945	1981.581869	3.600424378	0.406503387	0.445191465	5.949786978	-0.000754938	676.14	566.8456544	sintos
0.0512051	265.1664571	2096.986521	3.609323293	0.491303171	0.434653428	6.398230767	-0.000625534	841.65	362.7744426	sintos
